paper_id,outcome,outcome_unit,source_type,table_or_figure,treatment_mean,control_mean,effect_pct,treatment_n,control_n,variance_type,variance_value,variance_treatment,variance_control,se_treatment,se_control,sd_treatment,sd_control,treatment_description,control_description,confidence,notes,title,authors,year,journal,doi,mod_crop_species,mod_biochar_feedstock,mod_biochar_rate_t_ha,mod_pyrolysis_temperature_C,mod_soil_type,mod_soil_pH,mod_climate_zone,mod_country,mod_experiment_type,mod_study_duration,mod_n_rate_kg_ha,mod_co_amendment,mod_year_of_measurement,p_value,significance,mod_biochar_application_rate_t_ha,mod_number_of_primary_studies,mod_number_of_observations,mod_total_studies_in_dataset,mod_study_type,mod_season,mod_model_R2,mod_model_p_value,mod_response_ratio_increment,mod_predictor_variable,mod_direction,mod_p_value_smooth_term,mod_significance_level,mod_cultivar,mod_region,mod_straw_rate_t_ha,mod_base_fertilization,mod_design,mod_replicates,mod_plot_size_m2,mod_plant_density_per_ha,mod_biochar_application_rate,mod_pyrolysis_temperature,mod_water_regime,mod_drought_stage,mod_biochar_application_rate_pct_ww,mod_pyrolysis_duration_h,mod_country_region,mod_study_duration_days,mod_biochar_pH,mod_biochar_CN_ratio,mod_biochar_HC_ratio,mod_biochar_N_pct,mod_n_fertilization_kg_N_ha,mod_compost,mod_biochar_type,mod_soil_salt_g_kg,mod_planting_density_plants_ha,mod_irrigation,mod_soil_SOC_g_kg,mod_soil_total_N_g_kg,mod_soil_available_N_mg_kg,mod_soil_available_P_mg_kg,mod_soil_available_K_mg_kg,mod_drought_level,mod_PGPR_strain,mod_biochar_application_rate_g_per_kg,mod_biochar_application_rate_g_per_pot,mod_soil_sand_content_pct,mod_seeding_density_g_per_pot,mod_soil_mass_kg,mod_biochar_rate_pct_ww,mod_subgroup,mod_n_datasets,mod_hedges_g,mod_ci_lower,mod_ci_upper,mod_p_value,mod_crops_included,mod_effect_pct_from_text,mod_biochar_rate,mod_regression_equation,mod_r_squared,mod_cumulative_biochar_applied_t_ha,mod_biochar_rate_tha_equiv,mod_fertilization_level,mod_N_rate_kg_ha,mod_soil_classification,mod_P_rate_range,mod_harvest_season,mod_fertilizer_level,mod_category,mod_n_comparisons,mod_n_papers,mod_median_biochar_pH,mod_soil_pH_category,mod_median_soil_pH,mod_median_biochar_rate_t_ha,mod_pyrolysis_method,mod_soil_EC_dSm,mod_NaCl_mM,mod_biochar_C_pct,mod_biochar_cumulative_t_ha,mod_study_duration_years,mod_application_year,mod_nitrogen_rate_kg_ha,mod_cumulative_biochar_rate_t_ha,mod_soil_organic_matter_g_kg,mod_latitude,mod_longitude,mod_mean_annual_temperature_C,mod_mean_annual_precipitation_mm,mod_P2O5_rate_kg_ha,mod_K2O_rate_kg_ha,mod_plot_area_m2
JingPeng_2021_Combined_application_of_biochar_with,Corn yield,kg/ha,figure,Figure 2d (estimated from figure),10200.0,10000.0,2.0,3.0,3.0,,,,,,,,,"C1NPK: biochar 1.5 t/ha/yr + NPK (N 195, P2O5 90, K2O 75 kg/ha/yr)","NPK: chemical fertilizer only (N 195, P2O5 90, K2O 75 kg/ha/yr)",low,"Values estimated from Figure 2d. Year 3 compromised by Sphacelotheca reiliana (corn smut disease). All treatments affected, no significant differences. Yield estimates approximate due to disease impact.",Combined application of biochar with fertilizer promotes nitrogen uptake in maize by increasing nitrogen retention in soil,"Jing Peng, Xiaori Han, Na Li, Kun Chen, Jinfeng Yang, Xiumei Zhan, Peiyu Luo, Ning Liu",2021,Biochar,10.1007/s42773-021-00090-6,Maize (Zea mays L. cv. Dongdan 6531),Maize straw,,450,"Clay loam (48% sand, 29% silt, 23% clay); brown earth Alfisol from loess",6.0,Temperate continental monsoon,,"Field (randomized block, 3.6m x 7.0m plots)",7 years (2013-2019); year 3 of 7,,Biochar + NPK fertilizer,2015,>0.05,ns (not significant - all treatments similar due to Sphacelotheca reiliana corn smut),1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shenhe District, Shenyang, Liaoning Province, Northeast China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JingPeng_2021_Combined_application_of_biochar_with,Corn yield,kg/ha,figure,Figure 2d (estimated from figure),10300.0,10000.0,3.0,3.0,3.0,,,,,,,,,"C2NPK: biochar 3 t/ha/yr + NPK (N 195, P2O5 90, K2O 75 kg/ha/yr)","NPK: chemical fertilizer only (N 195, P2O5 90, K2O 75 kg/ha/yr)",low,Values estimated from Figure 2d. Year 3 compromised by corn smut disease. No significant differences.,Combined application of biochar with fertilizer promotes nitrogen uptake in maize by increasing nitrogen retention in soil,"Jing Peng, Xiaori Han, Na Li, Kun Chen, Jinfeng Yang, Xiumei Zhan, Peiyu Luo, Ning Liu",2021,Biochar,10.1007/s42773-021-00090-6,Maize (Zea mays L. cv. Dongdan 6531),Maize straw,,450,"Clay loam (48% sand, 29% silt, 23% clay); brown earth Alfisol from loess",6.0,Temperate continental monsoon,,"Field (randomized block, 3.6m x 7.0m plots)",7 years (2013-2019); year 3 of 7,,Biochar + NPK fertilizer,2015,>0.05,ns (Sphacelotheca reiliana year),3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shenhe District, Shenyang, Liaoning Province, Northeast China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JingPeng_2021_Combined_application_of_biochar_with,Corn yield,kg/ha,figure,Figure 2d (estimated from figure),10500.0,10000.0,5.0,3.0,3.0,,,,,,,,,"C3NPK: biochar 6 t/ha/yr + NPK (N 195, P2O5 90, K2O 75 kg/ha/yr)","NPK: chemical fertilizer only (N 195, P2O5 90, K2O 75 kg/ha/yr)",low,Values estimated from Figure 2d. Year 3 compromised by corn smut disease. No significant differences.,Combined application of biochar with fertilizer promotes nitrogen uptake in maize by increasing nitrogen retention in soil,"Jing Peng, Xiaori Han, Na Li, Kun Chen, Jinfeng Yang, Xiumei Zhan, Peiyu Luo, Ning Liu",2021,Biochar,10.1007/s42773-021-00090-6,Maize (Zea mays L. cv. Dongdan 6531),Maize straw,,450,"Clay loam (48% sand, 29% silt, 23% clay); brown earth Alfisol from loess",6.0,Temperate continental monsoon,,"Field (randomized block, 3.6m x 7.0m plots)",7 years (2013-2019); year 3 of 7,,Biochar + NPK fertilizer,2015,>0.05,ns (Sphacelotheca reiliana year),6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shenhe District, Shenyang, Liaoning Province, Northeast China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JingPeng_2021_Combined_application_of_biochar_with,Corn yield,kg/ha,figure,Figure 2d (estimated from figure),12000.0,11000.0,9.090909090909092,3.0,3.0,,,,,,,,,"C1NPK: biochar 1.5 t/ha/yr + NPK (N 195, P2O5 90, K2O 75 kg/ha/yr)","NPK: chemical fertilizer only (N 195, P2O5 90, K2O 75 kg/ha/yr)",medium,"Values estimated from Figure 2d. Year 4. Letters: (a,b,b,c). Also the year the isotope experiment was established.",Combined application of biochar with fertilizer promotes nitrogen uptake in maize by increasing nitrogen retention in soil,"Jing Peng, Xiaori Han, Na Li, Kun Chen, Jinfeng Yang, Xiumei Zhan, Peiyu Luo, Ning Liu",2021,Biochar,10.1007/s42773-021-00090-6,Maize (Zea mays L. cv. Dongdan 6531),Maize straw,,450,"Clay loam (48% sand, 29% silt, 23% clay); brown earth Alfisol from loess",6.0,Temperate continental monsoon,,"Field (randomized block, 3.6m x 7.0m plots)",7 years (2013-2019); year 4 of 7,,Biochar + NPK fertilizer,2016,<0.05,b (significantly different from NPK=a at P<0.05),1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shenhe District, Shenyang, Liaoning Province, Northeast China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JingPeng_2021_Combined_application_of_biochar_with,Corn yield,kg/ha,figure,Figure 2d (estimated from figure),12500.0,11000.0,13.636363636363635,3.0,3.0,,,,,,,,,"C2NPK: biochar 3 t/ha/yr + NPK (N 195, P2O5 90, K2O 75 kg/ha/yr)","NPK: chemical fertilizer only (N 195, P2O5 90, K2O 75 kg/ha/yr)",medium,"Values estimated from Figure 2d. Year 4. Letters: (a,b,b,c).",Combined application of biochar with fertilizer promotes nitrogen uptake in maize by increasing nitrogen retention in soil,"Jing Peng, Xiaori Han, Na Li, Kun Chen, Jinfeng Yang, Xiumei Zhan, Peiyu Luo, Ning Liu",2021,Biochar,10.1007/s42773-021-00090-6,Maize (Zea mays L. cv. Dongdan 6531),Maize straw,,450,"Clay loam (48% sand, 29% silt, 23% clay); brown earth Alfisol from loess",6.0,Temperate continental monsoon,,"Field (randomized block, 3.6m x 7.0m plots)",7 years (2013-2019); year 4 of 7,,Biochar + NPK fertilizer,2016,<0.05,b (significantly different from NPK=a at P<0.05),3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shenhe District, Shenyang, Liaoning Province, Northeast China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JingPeng_2021_Combined_application_of_biochar_with,Corn yield,kg/ha,figure,Figure 2d (estimated from figure),13500.0,11000.0,22.727272727272727,3.0,3.0,,,,,,,,,"C3NPK: biochar 6 t/ha/yr + NPK (N 195, P2O5 90, K2O 75 kg/ha/yr)","NPK: chemical fertilizer only (N 195, P2O5 90, K2O 75 kg/ha/yr)",medium,"Values estimated from Figure 2d. Year 4. Letters: (a,b,b,c). C3NPK highest and significantly different from all.",Combined application of biochar with fertilizer promotes nitrogen uptake in maize by increasing nitrogen retention in soil,"Jing Peng, Xiaori Han, Na Li, Kun Chen, Jinfeng Yang, Xiumei Zhan, Peiyu Luo, Ning Liu",2021,Biochar,10.1007/s42773-021-00090-6,Maize (Zea mays L. cv. Dongdan 6531),Maize straw,,450,"Clay loam (48% sand, 29% silt, 23% clay); brown earth Alfisol from loess",6.0,Temperate continental monsoon,,"Field (randomized block, 3.6m x 7.0m plots)",7 years (2013-2019); year 4 of 7,,Biochar + NPK fertilizer,2016,<0.05,c (significantly different from all others at P<0.05),6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shenhe District, Shenyang, Liaoning Province, Northeast China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JingPeng_2021_Combined_application_of_biochar_with,Corn yield,kg/ha,figure,Figure 2d (estimated from figure),11500.0,11000.0,4.545454545454546,3.0,3.0,,,,,,,,,"C1NPK: biochar 1.5 t/ha/yr + NPK (N 195, P2O5 90, K2O 75 kg/ha/yr)","NPK: chemical fertilizer only (N 195, P2O5 90, K2O 75 kg/ha/yr)",medium,"Values estimated from Figure 2d. Year 5. Letters: (a,ab,b,b).",Combined application of biochar with fertilizer promotes nitrogen uptake in maize by increasing nitrogen retention in soil,"Jing Peng, Xiaori Han, Na Li, Kun Chen, Jinfeng Yang, Xiumei Zhan, Peiyu Luo, Ning Liu",2021,Biochar,10.1007/s42773-021-00090-6,Maize (Zea mays L. cv. Dongdan 6531),Maize straw,,450,"Clay loam (48% sand, 29% silt, 23% clay); brown earth Alfisol from loess",6.0,Temperate continental monsoon,,"Field (randomized block, 3.6m x 7.0m plots)",7 years (2013-2019); year 5 of 7,,Biochar + NPK fertilizer,2017,,ab (not significantly different from NPK=a at P<0.05),1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shenhe District, Shenyang, Liaoning Province, Northeast China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JingPeng_2021_Combined_application_of_biochar_with,Corn yield,kg/ha,figure,Figure 2d (estimated from figure),12000.0,11000.0,9.090909090909092,3.0,3.0,,,,,,,,,"C2NPK: biochar 3 t/ha/yr + NPK (N 195, P2O5 90, K2O 75 kg/ha/yr)","NPK: chemical fertilizer only (N 195, P2O5 90, K2O 75 kg/ha/yr)",medium,"Values estimated from Figure 2d. Year 5. Letters: (a,ab,b,b).",Combined application of biochar with fertilizer promotes nitrogen uptake in maize by increasing nitrogen retention in soil,"Jing Peng, Xiaori Han, Na Li, Kun Chen, Jinfeng Yang, Xiumei Zhan, Peiyu Luo, Ning Liu",2021,Biochar,10.1007/s42773-021-00090-6,Maize (Zea mays L. cv. Dongdan 6531),Maize straw,,450,"Clay loam (48% sand, 29% silt, 23% clay); brown earth Alfisol from loess",6.0,Temperate continental monsoon,,"Field (randomized block, 3.6m x 7.0m plots)",7 years (2013-2019); year 5 of 7,,Biochar + NPK fertilizer,2017,<0.05,b (significantly different from NPK=a at P<0.05),3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shenhe District, Shenyang, Liaoning Province, Northeast China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JingPeng_2021_Combined_application_of_biochar_with,Corn yield,kg/ha,figure,Figure 2d (estimated from figure),13000.0,11000.0,18.181818181818183,3.0,3.0,,,,,,,,,"C3NPK: biochar 6 t/ha/yr + NPK (N 195, P2O5 90, K2O 75 kg/ha/yr)","NPK: chemical fertilizer only (N 195, P2O5 90, K2O 75 kg/ha/yr)",medium,"Values estimated from Figure 2d. Year 5. Letters: (a,ab,b,b). C2NPK and C3NPK both in group b.",Combined application of biochar with fertilizer promotes nitrogen uptake in maize by increasing nitrogen retention in soil,"Jing Peng, Xiaori Han, Na Li, Kun Chen, Jinfeng Yang, Xiumei Zhan, Peiyu Luo, Ning Liu",2021,Biochar,10.1007/s42773-021-00090-6,Maize (Zea mays L. cv. Dongdan 6531),Maize straw,,450,"Clay loam (48% sand, 29% silt, 23% clay); brown earth Alfisol from loess",6.0,Temperate continental monsoon,,"Field (randomized block, 3.6m x 7.0m plots)",7 years (2013-2019); year 5 of 7,,Biochar + NPK fertilizer,2017,<0.05,b (significantly different from NPK=a at P<0.05),6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shenhe District, Shenyang, Liaoning Province, Northeast China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JingPeng_2021_Combined_application_of_biochar_with,Corn yield,kg/ha,figure,Figure 2d (estimated from figure),11500.0,10500.0,9.523809523809524,3.0,3.0,,,,,,,,,"C1NPK: biochar 1.5 t/ha/yr + NPK (N 195, P2O5 90, K2O 75 kg/ha/yr)","NPK: chemical fertilizer only (N 195, P2O5 90, K2O 75 kg/ha/yr)",medium,"Values estimated from Figure 2d. Year 6. Letters: (a,a,b,b). C1NPK not significantly different from NPK.",Combined application of biochar with fertilizer promotes nitrogen uptake in maize by increasing nitrogen retention in soil,"Jing Peng, Xiaori Han, Na Li, Kun Chen, Jinfeng Yang, Xiumei Zhan, Peiyu Luo, Ning Liu",2021,Biochar,10.1007/s42773-021-00090-6,Maize (Zea mays L. cv. Dongdan 6531),Maize straw,,450,"Clay loam (48% sand, 29% silt, 23% clay); brown earth Alfisol from loess",6.0,Temperate continental monsoon,,"Field (randomized block, 3.6m x 7.0m plots)",7 years (2013-2019); year 6 of 7,,Biochar + NPK fertilizer,2018,,a (same group as NPK=a at P<0.05),1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shenhe District, Shenyang, Liaoning Province, Northeast China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JingPeng_2021_Combined_application_of_biochar_with,Corn yield,kg/ha,figure,Figure 2d (estimated from figure),12000.0,10500.0,14.285714285714285,3.0,3.0,,,,,,,,,"C2NPK: biochar 3 t/ha/yr + NPK (N 195, P2O5 90, K2O 75 kg/ha/yr)","NPK: chemical fertilizer only (N 195, P2O5 90, K2O 75 kg/ha/yr)",medium,"Values estimated from Figure 2d. Year 6. Letters: (a,a,b,b).",Combined application of biochar with fertilizer promotes nitrogen uptake in maize by increasing nitrogen retention in soil,"Jing Peng, Xiaori Han, Na Li, Kun Chen, Jinfeng Yang, Xiumei Zhan, Peiyu Luo, Ning Liu",2021,Biochar,10.1007/s42773-021-00090-6,Maize (Zea mays L. cv. Dongdan 6531),Maize straw,,450,"Clay loam (48% sand, 29% silt, 23% clay); brown earth Alfisol from loess",6.0,Temperate continental monsoon,,"Field (randomized block, 3.6m x 7.0m plots)",7 years (2013-2019); year 6 of 7,,Biochar + NPK fertilizer,2018,<0.05,b (significantly different from NPK=a at P<0.05),3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shenhe District, Shenyang, Liaoning Province, Northeast China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JingPeng_2021_Combined_application_of_biochar_with,Corn yield,kg/ha,figure,Figure 2d (estimated from figure),13000.0,10500.0,23.809523809523807,3.0,3.0,,,,,,,,,"C3NPK: biochar 6 t/ha/yr + NPK (N 195, P2O5 90, K2O 75 kg/ha/yr)","NPK: chemical fertilizer only (N 195, P2O5 90, K2O 75 kg/ha/yr)",medium,"Values estimated from Figure 2d. Year 6. Letters: (a,a,b,b). C2NPK and C3NPK both in group b, significantly higher than NPK.",Combined application of biochar with fertilizer promotes nitrogen uptake in maize by increasing nitrogen retention in soil,"Jing Peng, Xiaori Han, Na Li, Kun Chen, Jinfeng Yang, Xiumei Zhan, Peiyu Luo, Ning Liu",2021,Biochar,10.1007/s42773-021-00090-6,Maize (Zea mays L. cv. Dongdan 6531),Maize straw,,450,"Clay loam (48% sand, 29% silt, 23% clay); brown earth Alfisol from loess",6.0,Temperate continental monsoon,,"Field (randomized block, 3.6m x 7.0m plots)",7 years (2013-2019); year 6 of 7,,Biochar + NPK fertilizer,2018,<0.05,b (significantly different from NPK=a at P<0.05),6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,"Shenhe District, Shenyang, Liaoning Province, Northeast China",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JoséAntonioAlburquerque_2013_Enhanced_wheat_yield_by_biochar,Dry grain biomass,g/pot,figure,Figure 2 (estimated from figure),0.22,0.2,9.999999999999995,5.0,5.0,SE,,,,0.02,0.02,,,"Olive tree pruning biochar 0.5% w/w, no mineral fertilization (F0)","No biochar, no mineral fertilization (F0)",medium,Values estimated from Figure 2. Error bars mostly within symbols at F0. Pyrolysis temp ~450°C for olive tree pruning.,Enhanced wheat yield by biochar addition under different mineral fertilization levels,"José Antonio Alburquerque, Pablo Salazar, Vidal Barrón, José Torrent, María del Carmen del Campillo, Antonio Gallardo, Rafael Villar",2013,Agronomy for Sustainable Development,10.1007/s13593-012-0128-3,Triticum durum cv. Vitron,olive tree pruning,,450,loamy sand,6.5,,Spain,pot (growth chamber),2 months,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,15.6,F0 (0%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JoséAntonioAlburquerque_2013_Enhanced_wheat_yield_by_biochar,Dry grain biomass,g/pot,figure,Figure 2 (estimated from figure),0.19,0.2,-5.000000000000004,5.0,5.0,SE,,,,0.02,0.02,,,"Olive tree pruning biochar 1.0% w/w, no mineral fertilization (F0)","No biochar, no mineral fertilization (F0)",medium,Values estimated from Figure 2. Text reports biochar-alone range -3% to +42%; this point near lower bound.,Enhanced wheat yield by biochar addition under different mineral fertilization levels,"José Antonio Alburquerque, Pablo Salazar, Vidal Barrón, José Torrent, María del Carmen del Campillo, Antonio Gallardo, Rafael Villar",2013,Agronomy for Sustainable Development,10.1007/s13593-012-0128-3,Triticum durum cv. Vitron,olive tree pruning,,450,loamy sand,6.5,,Spain,pot (growth chamber),2 months,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,31.2,F0 (0%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JoséAntonioAlburquerque_2013_Enhanced_wheat_yield_by_biochar,Dry grain biomass,g/pot,figure,Figure 2 (estimated from figure),0.28,0.2,40.00000000000001,5.0,5.0,SE,,,,0.03,0.02,,,"Olive tree pruning biochar 2.5% w/w, no mineral fertilization (F0)","No biochar, no mineral fertilization (F0)",medium,Values estimated from Figure 2. Near upper bound of text-reported +42% range for biochar alone.,Enhanced wheat yield by biochar addition under different mineral fertilization levels,"José Antonio Alburquerque, Pablo Salazar, Vidal Barrón, José Torrent, María del Carmen del Campillo, Antonio Gallardo, Rafael Villar",2013,Agronomy for Sustainable Development,10.1007/s13593-012-0128-3,Triticum durum cv. Vitron,olive tree pruning,,450,loamy sand,6.5,,Spain,pot (growth chamber),2 months,,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,78.0,F0 (0%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JoséAntonioAlburquerque_2013_Enhanced_wheat_yield_by_biochar,Dry grain biomass,g/pot,figure,Figure 2 (estimated from figure),0.48,0.5,-4.0000000000000036,5.0,5.0,SE,,,,0.03,0.03,,,"Olive tree pruning biochar 0.5% w/w, 40% mineral fertilization (F40)","No biochar, 40% mineral fertilization (F40)",medium,Values estimated from Figure 2. F40 control calibrated from text: 149% increase over F0 control (0.20 × 2.49 ≈ 0.50).,Enhanced wheat yield by biochar addition under different mineral fertilization levels,"José Antonio Alburquerque, Pablo Salazar, Vidal Barrón, José Torrent, María del Carmen del Campillo, Antonio Gallardo, Rafael Villar",2013,Agronomy for Sustainable Development,10.1007/s13593-012-0128-3,Triticum durum cv. Vitron,olive tree pruning,,450,loamy sand,6.5,,Spain,pot (growth chamber),2 months,,mineral fertilizer (40% Hoagland),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,15.6,F40 (40%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JoséAntonioAlburquerque_2013_Enhanced_wheat_yield_by_biochar,Dry grain biomass,g/pot,figure,Figure 2 (estimated from figure),0.5,0.5,0.0,5.0,5.0,SE,,,,0.03,0.03,,,"Olive tree pruning biochar 1.0% w/w, 40% mineral fertilization (F40)","No biochar, 40% mineral fertilization (F40)",medium,Values estimated from Figure 2.,Enhanced wheat yield by biochar addition under different mineral fertilization levels,"José Antonio Alburquerque, Pablo Salazar, Vidal Barrón, José Torrent, María del Carmen del Campillo, Antonio Gallardo, Rafael Villar",2013,Agronomy for Sustainable Development,10.1007/s13593-012-0128-3,Triticum durum cv. Vitron,olive tree pruning,,450,loamy sand,6.5,,Spain,pot (growth chamber),2 months,,mineral fertilizer (40% Hoagland),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,31.2,F40 (40%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JoséAntonioAlburquerque_2013_Enhanced_wheat_yield_by_biochar,Dry grain biomass,g/pot,figure,Figure 2 (estimated from figure),0.57,0.5,13.99999999999999,5.0,5.0,SE,,,,0.04,0.03,,,"Olive tree pruning biochar 2.5% w/w, 40% mineral fertilization (F40)","No biochar, 40% mineral fertilization (F40)",medium,Values estimated from Figure 2.,Enhanced wheat yield by biochar addition under different mineral fertilization levels,"José Antonio Alburquerque, Pablo Salazar, Vidal Barrón, José Torrent, María del Carmen del Campillo, Antonio Gallardo, Rafael Villar",2013,Agronomy for Sustainable Development,10.1007/s13593-012-0128-3,Triticum durum cv. Vitron,olive tree pruning,,450,loamy sand,6.5,,Spain,pot (growth chamber),2 months,,mineral fertilizer (40% Hoagland),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,78.0,F40 (40%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JoséAntonioAlburquerque_2013_Enhanced_wheat_yield_by_biochar,Dry grain biomass,g/pot,figure,Figure 2 (estimated from figure),0.8,0.76,5.263157894736847,5.0,5.0,SE,,,,0.04,0.04,,,"Olive tree pruning biochar 0.5% w/w, 100% mineral fertilization (F100)","No biochar, 100% mineral fertilization (F100)",medium,Values estimated from Figure 2. F100 control calibrated: text says 281% above F0 control (0.20 × 3.81 ≈ 0.76).,Enhanced wheat yield by biochar addition under different mineral fertilization levels,"José Antonio Alburquerque, Pablo Salazar, Vidal Barrón, José Torrent, María del Carmen del Campillo, Antonio Gallardo, Rafael Villar",2013,Agronomy for Sustainable Development,10.1007/s13593-012-0128-3,Triticum durum cv. Vitron,olive tree pruning,,450,loamy sand,6.5,,Spain,pot (growth chamber),2 months,,mineral fertilizer (100% Hoagland),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,,,,,,,,15.6,F100 (100%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JoséAntonioAlburquerque_2013_Enhanced_wheat_yield_by_biochar,Dry grain biomass,g/pot,figure,Figure 2 (estimated from figure),0.85,0.76,11.84210526315789,5.0,5.0,SE,,,,0.05,0.04,,,"Olive tree pruning biochar 1.0% w/w, 100% mineral fertilization (F100)","No biochar, 100% mineral fertilization (F100)",medium,Values estimated from Figure 2.,Enhanced wheat yield by biochar addition under different mineral fertilization levels,"José Antonio Alburquerque, Pablo Salazar, Vidal Barrón, José Torrent, María del Carmen del Campillo, Antonio Gallardo, Rafael Villar",2013,Agronomy for Sustainable Development,10.1007/s13593-012-0128-3,Triticum durum cv. Vitron,olive tree pruning,,450,loamy sand,6.5,,Spain,pot (growth chamber),2 months,,mineral fertilizer (100% Hoagland),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,31.2,F100 (100%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JoséAntonioAlburquerque_2013_Enhanced_wheat_yield_by_biochar,Dry grain biomass,g/pot,figure,Figure 2 (estimated from figure),1.01,0.76,32.89473684210527,5.0,5.0,SE,,,,0.07,0.04,,,"Olive tree pruning biochar 2.5% w/w, 100% mineral fertilization (F100)","No biochar, 100% mineral fertilization (F100)",high,Text states 33% increase over F100 alone (calibrated: 0.76 × 1.33 = 1.01). Significant biochar × fertilization interaction P<0.001.,Enhanced wheat yield by biochar addition under different mineral fertilization levels,"José Antonio Alburquerque, Pablo Salazar, Vidal Barrón, José Torrent, María del Carmen del Campillo, Antonio Gallardo, Rafael Villar",2013,Agronomy for Sustainable Development,10.1007/s13593-012-0128-3,Triticum durum cv. Vitron,olive tree pruning,,450,loamy sand,6.5,,Spain,pot (growth chamber),2 months,,mineral fertilizer (100% Hoagland),,<0.001,***,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,,,,,,,,,,,,,78.0,F100 (100%),,,,,,,,,,,,,,,,,,,,,,,,,,,,,
