paper_id,outcome,outcome_unit,source_type,table_or_figure,treatment_mean,control_mean,effect_pct,treatment_n,control_n,variance_type,variance_value,variance_treatment,variance_control,se_treatment,se_control,sd_treatment,sd_control,treatment_description,control_description,confidence,notes,title,authors,year,journal,doi,mod_crop_species,mod_crop_functional_group,mod_amf_species,mod_p_fertilization,mod_n_fertilization,mod_study_type,mod_soil_type,mod_sterilized_soil,mod_time_point,mod_experiment,p_value,significance,mod_measurement_basis,mod_functional_group,mod_p_availability,mod_climate_zone,mod_year,mod_soil_salinity_dS_m,mod_soil_pH,mod_p_fertilization_level,mod_n_fertilization_level,mod_tissue,mod_community_type,mod_soil_sterilized,mod_P_fertilization,mod_note,mod_phosphorus_level,mod_country,mod_growth_duration_days,mod_organic_system,mod_crop_cultivar,mod_growth_medium,mod_duration,mod_colonization_pct,mod_crop_variety,mod_site,mod_inoculum_type,mod_inoculum_dose,mod_plant_density,mod_experiment_duration,mod_phosphorus_fertilization,mod_soil_P_mg_dm3,mod_evaluation_time,mod_location,mod_npk_dose_pct,mod_amf_strain,mod_salinity_mM_NaCl,mod_root_part,mod_plant_organ,mod_soil_P_olsen_mg_kg,mod_N_fertilization,mod_pathogen_present,mod_amf_dose_g_per_plant,mod_trichoderma_present,mod_nursery_stage,mod_measurement_age_months,mod_treatment_code,mod_trichoderma_dose,mod_sampling_time,mod_mycorrhizal_type,mod_N_status,mod_biomass_component,mod_n_experiments,mod_n_experiments_aboveground_total,mod_n_experiments_belowground_total,mod_N_fixing_species_present,mod_cultivar,mod_mycorrhizal_dependency_pct,mod_amf_dose,mod_npk_level_kg_ha,mod_p_fertilization_kg_P2O5_ha,mod_n_fertilization_kg_N_ha,mod_soil_p_available_mg_kg,mod_yeast_treatment,mod_season,mod_tomato_genotype,mod_fungal_species,mod_treatment_type,mod_duration_days,mod_days_after_planting,mod_plant_age_days,mod_population_origin_comparison,mod_donor_population_origin,mod_experiment_duration_days,mod_venue_comparison,mod_chemical_treatment,mod_chemical_concentrations_tested,mod_n_populations,mod_population_origin,mod_seedlings_per_population,mod_exudate_source,mod_spores_per_dish,mod_replicates_per_treatment,mod_incubation_temp_C,mod_measurement_days,mod_nitrogen_level,mod_nutrient_treatment,mod_heavy_metal_level,mod_water_treatment,mod_soil_P_ppm,mod_other_inoculants_in_treatment,mod_comparison_type
EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,average fruit weight,g,table,Table 5,150.49,132.55,13.534515277253863,3.0,3.0,,,,,,,,,"+AMF (main effect, averaged across all yeast and NPK levels)","-AMF (main effect, averaged across all yeast and NPK levels)",high,"Main effect of mycorrhiza. RCBD split-split-plot, 3 replicates. No SE/SD reported.",Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,Solanum melongena (eggplant),non-legume forb,endotrophic mycorrhiza (species unspecified),,,field,sandy loam,,,,,"a vs b (different letters, significant at p<0.05)",,,,"semi-arid (Mosul, Iraq)",,,,,,,,no,,,,,,,Tonkobri (Elton Kobry),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 g per seedling,0-450 (averaged),,,9.6,averaged across water and 5 g/L,spring 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
EFFECT_OF_ENDOTROPHIC_MYCORRHIZA_AND_CHE_2021,early fruit yield,t/ha,table,Table 5,26.769,23.504,13.891252552756963,3.0,3.0,,,,,,,,,"+AMF (main effect, averaged across all yeast and NPK levels)","-AMF (main effect, averaged across all yeast and NPK levels)",high,"Main effect of mycorrhiza on early yield was NOT statistically significant. RCBD split-split-plot, 3 replicates. No SE/SD reported.",Effect of endotrophic mycorrhiza and chemical (NPK) and bio-fertilizer on the growth and yield of eggplant (Solanum melongena L.),"Abdul Rahman Naktal Alias, Hussien Jawad AL-Bayati, Ali Hammoud Thanoon",2021,Plant Archives,10.51470/PLANTARCHIVES.2021.v21.S1.171,Solanum melongena (eggplant),non-legume forb,endotrophic mycorrhiza (species unspecified),,,field,sandy loam,,,,,"a vs a (same letter, NOT significant at p<0.05)",,,,"semi-arid (Mosul, Iraq)",,,,,,,,no,,,,,,,Tonkobri (Elton Kobry),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1 g per seedling,0-450 (averaged),,,9.6,averaged across water and 5 g/L,spring 2019,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phosphorus_and_Nitrogen_Regulate_Arbuscu_2014,Shoot fresh weight,g,figure,Figure 6a (estimated from figure),20.0,10.0,100.0,3.0,3.0,SD,,3.0,1.5,,,3.0,1.5,"Inoculated with R. irregularis (MUCL 43204), basic nutrient solution, 48 days","Non-inoculated, basic nutrient solution, 48 days",medium,Values estimated from Figure 6a bar chart. Strongest positive MGR observed under nutrient solution without added P. MGR ~2.0 (Figure 3d). Error bars are SD per Methods section.,Phosphorus and Nitrogen Regulate Arbuscular Mycorrhizal Symbiosis in Petunia hybrida,"Nouri E, Breuillin-Sessoms F, Feller U, Reinhardt D",2014,PLoS ONE,10.1371/journal.pone.0090841,"Petunia hybrida (Mitchell diploid, line W115)",non-legume forb,Rhizophagus irregularis (MUCL 43204),,,greenhouse,sterilized 70% sand + 30% unfertilized soil,True,,,<0.001,***,,,,,,,,,,,,,,,low P (no added KH2PO4),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,adequate (basic nutrient solution),basic nutrient solution only,,,,,
Potential_of_AM_Fungi_in_Phytoremediatio_2014,Grain yield,mg/pot,table,Table 2,5570.0,6010.0,-7.321131447587355,4.0,4.0,LSD,661.44,,,,,,,AMF inoculation (Glomus intraradices dominant) + NPK basal dose,"NPK basal dose only (no AMF, no heavy metals)",high,"CRD with 4 replications. AMF spores (100 per 100g soil) dominated by G. intraradices from berseem rhizosphere. LSD at P<=0.05 is pooled across all 9 treatments. 5 plants per pot, grown 127 days.",Potential of AM Fungi in Phytoremediation of Heavy Metals and Effect on Yield of Wheat Crop,"Khan A, Sharif M, Ali A, Shah SNM, Mian IA, Wahid F, Jan B, Adnan M, Nawaz S, Ali N",2014,American Journal of Plant Sciences,10.4236/ajps.2014.511171,wheat (Triticum aestivum),C3 grass,"Glomus intraradices (dominant), G. mosseae, G. fasciculatum (minor)",90 kg/ha P (SSP),120 kg/ha N (urea),pot,silt loam,,,,,,,,,"Peshawar, Pakistan",,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,
Potential_of_AM_Fungi_in_Phytoremediatio_2014,Shoot dry matter yield,mg/pot,table,Table 2,22550.0,22868.0,-1.3905894700017492,4.0,4.0,LSD,1303.1,,,,,,,AMF inoculation (Glomus intraradices dominant) + NPK basal dose,"NPK basal dose only (no AMF, no heavy metals)",high,CRD with 4 replications. LSD at P<=0.05 pooled across all 9 treatments.,Potential of AM Fungi in Phytoremediation of Heavy Metals and Effect on Yield of Wheat Crop,"Khan A, Sharif M, Ali A, Shah SNM, Mian IA, Wahid F, Jan B, Adnan M, Nawaz S, Ali N",2014,American Journal of Plant Sciences,10.4236/ajps.2014.511171,wheat (Triticum aestivum),C3 grass,"Glomus intraradices (dominant), G. mosseae, G. fasciculatum (minor)",90 kg/ha P (SSP),120 kg/ha N (urea),pot,silt loam,,,,,,,,,"Peshawar, Pakistan",,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,
Potential_of_AM_Fungi_in_Phytoremediatio_2014,Root dry matter yield,g/pot,table,Table 2,3.2,3.0,6.666666666666672,4.0,4.0,LSD,0.1542,,,,,,,AMF inoculation (Glomus intraradices dominant) + NPK basal dose,"NPK basal dose only (no AMF, no heavy metals)",high,Table header says mg/pot but root values (2.4-3.7) are consistent with g/pot. LSD at P<=0.05 of 0.1542 confirms g scale.,Potential of AM Fungi in Phytoremediation of Heavy Metals and Effect on Yield of Wheat Crop,"Khan A, Sharif M, Ali A, Shah SNM, Mian IA, Wahid F, Jan B, Adnan M, Nawaz S, Ali N",2014,American Journal of Plant Sciences,10.4236/ajps.2014.511171,wheat (Triticum aestivum),C3 grass,"Glomus intraradices (dominant), G. mosseae, G. fasciculatum (minor)",90 kg/ha P (SSP),120 kg/ha N (urea),pot,silt loam,,,,,,,,,"Peshawar, Pakistan",,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,
Potential_of_AM_Fungi_in_Phytoremediatio_2014,100 grain weight,g,table,Table 2,4.3,4.47,-3.8031319910514525,4.0,4.0,LSD,0.237,,,,,,,AMF inoculation (Glomus intraradices dominant) + NPK basal dose,"NPK basal dose only (no AMF, no heavy metals)",high,CRD with 4 replications. LSD at P<=0.05 pooled across all 9 treatments.,Potential of AM Fungi in Phytoremediation of Heavy Metals and Effect on Yield of Wheat Crop,"Khan A, Sharif M, Ali A, Shah SNM, Mian IA, Wahid F, Jan B, Adnan M, Nawaz S, Ali N",2014,American Journal of Plant Sciences,10.4236/ajps.2014.511171,wheat (Triticum aestivum),C3 grass,"Glomus intraradices (dominant), G. mosseae, G. fasciculatum (minor)",90 kg/ha P (SSP),120 kg/ha N (urea),pot,silt loam,,,,,,,,,"Peshawar, Pakistan",,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,none,,,,
Potential_of_AM_Fungi_in_Phytoremediatio_2014,Grain yield,mg/pot,table,Table 2,5730.0,6590.0,-13.050075872534142,4.0,4.0,LSD,661.44,,,,,,,"Zn, Cu, Fe, Mn at recommended levels + AMF inoculation + NPK basal","Zn, Cu, Fe, Mn at recommended levels + NPK basal (no AMF)",high,T7 vs T3. Both received NPK basal + recommended heavy metals. LSD at P<=0.05 pooled across all 9 treatments.,Potential of AM Fungi in Phytoremediation of Heavy Metals and Effect on Yield of Wheat Crop,"Khan A, Sharif M, Ali A, Shah SNM, Mian IA, Wahid F, Jan B, Adnan M, Nawaz S, Ali N",2014,American Journal of Plant Sciences,10.4236/ajps.2014.511171,wheat (Triticum aestivum),C3 grass,"Glomus intraradices (dominant), G. mosseae, G. fasciculatum (minor)",90 kg/ha P (SSP),120 kg/ha N (urea),pot,silt loam,,,,,,,,,"Peshawar, Pakistan",,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"recommended (Zn 2.5, Cu 1.0, Fe 2.5, Mn 1.0 mg/kg soil)",,,,
Potential_of_AM_Fungi_in_Phytoremediatio_2014,Shoot dry matter yield,mg/pot,table,Table 2,23320.0,23260.0,0.2579535683576956,4.0,4.0,LSD,1303.1,,,,,,,"Zn, Cu, Fe, Mn at recommended levels + AMF inoculation + NPK basal","Zn, Cu, Fe, Mn at recommended levels + NPK basal (no AMF)",high,T7 vs T3. LSD at P<=0.05 pooled across all 9 treatments.,Potential of AM Fungi in Phytoremediation of Heavy Metals and Effect on Yield of Wheat Crop,"Khan A, Sharif M, Ali A, Shah SNM, Mian IA, Wahid F, Jan B, Adnan M, Nawaz S, Ali N",2014,American Journal of Plant Sciences,10.4236/ajps.2014.511171,wheat (Triticum aestivum),C3 grass,"Glomus intraradices (dominant), G. mosseae, G. fasciculatum (minor)",90 kg/ha P (SSP),120 kg/ha N (urea),pot,silt loam,,,,,,,,,"Peshawar, Pakistan",,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"recommended (Zn 2.5, Cu 1.0, Fe 2.5, Mn 1.0 mg/kg soil)",,,,
Potential_of_AM_Fungi_in_Phytoremediatio_2014,Root dry matter yield,g/pot,table,Table 2,3.1,3.05,1.6393442622950907,4.0,4.0,LSD,0.1542,,,,,,,"Zn, Cu, Fe, Mn at recommended levels + AMF inoculation + NPK basal","Zn, Cu, Fe, Mn at recommended levels + NPK basal (no AMF)",high,T7 vs T3. Root unit likely g/pot (not mg/pot as table header states). LSD at P<=0.05 pooled across all 9 treatments.,Potential of AM Fungi in Phytoremediation of Heavy Metals and Effect on Yield of Wheat Crop,"Khan A, Sharif M, Ali A, Shah SNM, Mian IA, Wahid F, Jan B, Adnan M, Nawaz S, Ali N",2014,American Journal of Plant Sciences,10.4236/ajps.2014.511171,wheat (Triticum aestivum),C3 grass,"Glomus intraradices (dominant), G. mosseae, G. fasciculatum (minor)",90 kg/ha P (SSP),120 kg/ha N (urea),pot,silt loam,,,,,,,,,"Peshawar, Pakistan",,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"recommended (Zn 2.5, Cu 1.0, Fe 2.5, Mn 1.0 mg/kg soil)",,,,
Potential_of_AM_Fungi_in_Phytoremediatio_2014,100 grain weight,g,table,Table 2,4.7,4.67,0.6423982869379069,4.0,4.0,LSD,0.237,,,,,,,"Zn, Cu, Fe, Mn at recommended levels + AMF inoculation + NPK basal","Zn, Cu, Fe, Mn at recommended levels + NPK basal (no AMF)",high,T7 vs T3. LSD at P<=0.05 pooled across all 9 treatments.,Potential of AM Fungi in Phytoremediation of Heavy Metals and Effect on Yield of Wheat Crop,"Khan A, Sharif M, Ali A, Shah SNM, Mian IA, Wahid F, Jan B, Adnan M, Nawaz S, Ali N",2014,American Journal of Plant Sciences,10.4236/ajps.2014.511171,wheat (Triticum aestivum),C3 grass,"Glomus intraradices (dominant), G. mosseae, G. fasciculatum (minor)",90 kg/ha P (SSP),120 kg/ha N (urea),pot,silt loam,,,,,,,,,"Peshawar, Pakistan",,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"recommended (Zn 2.5, Cu 1.0, Fe 2.5, Mn 1.0 mg/kg soil)",,,,
Potential_of_AM_Fungi_in_Phytoremediatio_2014,Grain yield,mg/pot,table,Table 2,6630.0,6980.0,-5.014326647564469,4.0,4.0,LSD,661.44,,,,,,,"Zn, Cu, Fe, Mn at double recommended levels + AMF inoculation + NPK basal","Zn, Cu, Fe, Mn at double recommended levels + NPK basal (no AMF)",high,T8 vs T4. LSD at P<=0.05 pooled across all 9 treatments.,Potential of AM Fungi in Phytoremediation of Heavy Metals and Effect on Yield of Wheat Crop,"Khan A, Sharif M, Ali A, Shah SNM, Mian IA, Wahid F, Jan B, Adnan M, Nawaz S, Ali N",2014,American Journal of Plant Sciences,10.4236/ajps.2014.511171,wheat (Triticum aestivum),C3 grass,"Glomus intraradices (dominant), G. mosseae, G. fasciculatum (minor)",90 kg/ha P (SSP),120 kg/ha N (urea),pot,silt loam,,,,,,,,,"Peshawar, Pakistan",,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"double recommended (Zn 5.0, Cu 2.0, Fe 5.0, Mn 2.0 mg/kg soil)",,,,
Potential_of_AM_Fungi_in_Phytoremediatio_2014,Shoot dry matter yield,mg/pot,table,Table 2,23420.0,23870.0,-1.8852115626309174,4.0,4.0,LSD,1303.1,,,,,,,"Zn, Cu, Fe, Mn at double recommended levels + AMF inoculation + NPK basal","Zn, Cu, Fe, Mn at double recommended levels + NPK basal (no AMF)",high,T8 vs T4. LSD at P<=0.05 pooled across all 9 treatments.,Potential of AM Fungi in Phytoremediation of Heavy Metals and Effect on Yield of Wheat Crop,"Khan A, Sharif M, Ali A, Shah SNM, Mian IA, Wahid F, Jan B, Adnan M, Nawaz S, Ali N",2014,American Journal of Plant Sciences,10.4236/ajps.2014.511171,wheat (Triticum aestivum),C3 grass,"Glomus intraradices (dominant), G. mosseae, G. fasciculatum (minor)",90 kg/ha P (SSP),120 kg/ha N (urea),pot,silt loam,,,,,,,,,"Peshawar, Pakistan",,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"double recommended (Zn 5.0, Cu 2.0, Fe 5.0, Mn 2.0 mg/kg soil)",,,,
Potential_of_AM_Fungi_in_Phytoremediatio_2014,Root dry matter yield,g/pot,table,Table 2,3.4,3.1,9.677419354838705,4.0,4.0,LSD,0.1542,,,,,,,"Zn, Cu, Fe, Mn at double recommended levels + AMF inoculation + NPK basal","Zn, Cu, Fe, Mn at double recommended levels + NPK basal (no AMF)",high,T8 vs T4. Root unit likely g/pot. LSD at P<=0.05 pooled across all 9 treatments.,Potential of AM Fungi in Phytoremediation of Heavy Metals and Effect on Yield of Wheat Crop,"Khan A, Sharif M, Ali A, Shah SNM, Mian IA, Wahid F, Jan B, Adnan M, Nawaz S, Ali N",2014,American Journal of Plant Sciences,10.4236/ajps.2014.511171,wheat (Triticum aestivum),C3 grass,"Glomus intraradices (dominant), G. mosseae, G. fasciculatum (minor)",90 kg/ha P (SSP),120 kg/ha N (urea),pot,silt loam,,,,,,,,,"Peshawar, Pakistan",,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"double recommended (Zn 5.0, Cu 2.0, Fe 5.0, Mn 2.0 mg/kg soil)",,,,
Potential_of_AM_Fungi_in_Phytoremediatio_2014,100 grain weight,g,table,Table 2,4.8,4.69,2.3454157782515868,4.0,4.0,LSD,0.237,,,,,,,"Zn, Cu, Fe, Mn at double recommended levels + AMF inoculation + NPK basal","Zn, Cu, Fe, Mn at double recommended levels + NPK basal (no AMF)",high,T8 vs T4. LSD at P<=0.05 pooled across all 9 treatments.,Potential of AM Fungi in Phytoremediation of Heavy Metals and Effect on Yield of Wheat Crop,"Khan A, Sharif M, Ali A, Shah SNM, Mian IA, Wahid F, Jan B, Adnan M, Nawaz S, Ali N",2014,American Journal of Plant Sciences,10.4236/ajps.2014.511171,wheat (Triticum aestivum),C3 grass,"Glomus intraradices (dominant), G. mosseae, G. fasciculatum (minor)",90 kg/ha P (SSP),120 kg/ha N (urea),pot,silt loam,,,,,,,,,"Peshawar, Pakistan",,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"double recommended (Zn 5.0, Cu 2.0, Fe 5.0, Mn 2.0 mg/kg soil)",,,,
Potential_of_AM_Fungi_in_Phytoremediatio_2014,Grain yield,mg/pot,table,Table 2,6620.0,6790.0,-2.503681885125184,4.0,4.0,LSD,661.44,,,,,,,"Zn, Cu, Fe, Mn at triple recommended levels + AMF inoculation + NPK basal","Zn, Cu, Fe, Mn at triple recommended levels + NPK basal (no AMF)",high,T9 vs T5. LSD at P<=0.05 pooled across all 9 treatments.,Potential of AM Fungi in Phytoremediation of Heavy Metals and Effect on Yield of Wheat Crop,"Khan A, Sharif M, Ali A, Shah SNM, Mian IA, Wahid F, Jan B, Adnan M, Nawaz S, Ali N",2014,American Journal of Plant Sciences,10.4236/ajps.2014.511171,wheat (Triticum aestivum),C3 grass,"Glomus intraradices (dominant), G. mosseae, G. fasciculatum (minor)",90 kg/ha P (SSP),120 kg/ha N (urea),pot,silt loam,,,,,,,,,"Peshawar, Pakistan",,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"triple recommended (Zn 7.5, Cu 3.0, Fe 7.5, Mn 3.0 mg/kg soil)",,,,
Potential_of_AM_Fungi_in_Phytoremediatio_2014,Shoot dry matter yield,mg/pot,table,Table 2,23260.0,23720.0,-1.93929173693086,4.0,4.0,LSD,1303.1,,,,,,,"Zn, Cu, Fe, Mn at triple recommended levels + AMF inoculation + NPK basal","Zn, Cu, Fe, Mn at triple recommended levels + NPK basal (no AMF)",high,T9 vs T5. LSD at P<=0.05 pooled across all 9 treatments.,Potential of AM Fungi in Phytoremediation of Heavy Metals and Effect on Yield of Wheat Crop,"Khan A, Sharif M, Ali A, Shah SNM, Mian IA, Wahid F, Jan B, Adnan M, Nawaz S, Ali N",2014,American Journal of Plant Sciences,10.4236/ajps.2014.511171,wheat (Triticum aestivum),C3 grass,"Glomus intraradices (dominant), G. mosseae, G. fasciculatum (minor)",90 kg/ha P (SSP),120 kg/ha N (urea),pot,silt loam,,,,,,,,,"Peshawar, Pakistan",,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"triple recommended (Zn 7.5, Cu 3.0, Fe 7.5, Mn 3.0 mg/kg soil)",,,,
Potential_of_AM_Fungi_in_Phytoremediatio_2014,Root dry matter yield,g/pot,table,Table 2,3.7,3.2,15.625,4.0,4.0,LSD,0.1542,,,,,,,"Zn, Cu, Fe, Mn at triple recommended levels + AMF inoculation + NPK basal","Zn, Cu, Fe, Mn at triple recommended levels + NPK basal (no AMF)",high,T9 vs T5. Root unit likely g/pot. LSD at P<=0.05 pooled across all 9 treatments.,Potential of AM Fungi in Phytoremediation of Heavy Metals and Effect on Yield of Wheat Crop,"Khan A, Sharif M, Ali A, Shah SNM, Mian IA, Wahid F, Jan B, Adnan M, Nawaz S, Ali N",2014,American Journal of Plant Sciences,10.4236/ajps.2014.511171,wheat (Triticum aestivum),C3 grass,"Glomus intraradices (dominant), G. mosseae, G. fasciculatum (minor)",90 kg/ha P (SSP),120 kg/ha N (urea),pot,silt loam,,,,,,,,,"Peshawar, Pakistan",,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"triple recommended (Zn 7.5, Cu 3.0, Fe 7.5, Mn 3.0 mg/kg soil)",,,,
Potential_of_AM_Fungi_in_Phytoremediatio_2014,100 grain weight,g,table,Table 2,4.85,4.54,6.828193832599111,4.0,4.0,LSD,0.237,,,,,,,"Zn, Cu, Fe, Mn at triple recommended levels + AMF inoculation + NPK basal","Zn, Cu, Fe, Mn at triple recommended levels + NPK basal (no AMF)",high,T9 vs T5. LSD at P<=0.05 pooled across all 9 treatments.,Potential of AM Fungi in Phytoremediation of Heavy Metals and Effect on Yield of Wheat Crop,"Khan A, Sharif M, Ali A, Shah SNM, Mian IA, Wahid F, Jan B, Adnan M, Nawaz S, Ali N",2014,American Journal of Plant Sciences,10.4236/ajps.2014.511171,wheat (Triticum aestivum),C3 grass,"Glomus intraradices (dominant), G. mosseae, G. fasciculatum (minor)",90 kg/ha P (SSP),120 kg/ha N (urea),pot,silt loam,,,,,,,,,"Peshawar, Pakistan",,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"triple recommended (Zn 7.5, Cu 3.0, Fe 7.5, Mn 3.0 mg/kg soil)",,,,
Regulation_of_Plant_Growth__Photosynthes_2016,Shoot dry weight,g,table,Table 1,2.81,2.78,1.079136690647491,12.0,12.0,SD,,0.11,0.12,,,0.11,0.12,Well-watered + Glomus versiforme inoculation (WW+M),"Well-watered, non-mycorrhizal (WW-NM)",high,Both share letter 'a'. No significant AM effect on shoot biomass under WW. Primary biomass outcome.,"Regulation of Plant Growth, Photosynthesis, Antioxidation and Osmosis by an Arbuscular Mycorrhizal Fungus in Watermelon Seedlings under Well-Watered and Drought Conditions","Mo Y, Wang Y, Yang R, Zheng J, Liu C, Li H, Ma J, Zhang Y, Wei C, Zhang X",2016,Frontiers in Plant Science,10.3389/fpls.2016.00644,Watermelon (Citrullus lanatus var. Y34),non-legume forb,Glomus versiforme,,1/2 strength Hoagland weekly,greenhouse,1:1 autoclaved sand and peat-based compost,yes (autoclaved),,,,ns,,,,not applicable (greenhouse),,,,,,,,,,,not specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,well-watered (75±5% FC),,,
Regulation_of_Plant_Growth__Photosynthes_2016,Shoot dry weight,g,table,Table 1,1.42,1.29,10.077519379844952,12.0,12.0,SD,,0.06,0.08,,,0.06,0.08,Drought-stressed + Glomus versiforme inoculation (DS+M),"Drought-stressed, non-mycorrhizal (DS-NM)",high,"DS+M='a', DS-NM='b'. Significant AM effect on shoot biomass under drought. Primary biomass outcome. Inoculation main effect P<0.05.","Regulation of Plant Growth, Photosynthesis, Antioxidation and Osmosis by an Arbuscular Mycorrhizal Fungus in Watermelon Seedlings under Well-Watered and Drought Conditions","Mo Y, Wang Y, Yang R, Zheng J, Liu C, Li H, Ma J, Zhang Y, Wei C, Zhang X",2016,Frontiers in Plant Science,10.3389/fpls.2016.00644,Watermelon (Citrullus lanatus var. Y34),non-legume forb,Glomus versiforme,,1/2 strength Hoagland weekly,greenhouse,1:1 autoclaved sand and peat-based compost,yes (autoclaved),,,<0.05,*,,,,not applicable (greenhouse),,,,,,,,,,,not specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drought-stressed (30±5% FC),,,
Regulation_of_Plant_Growth__Photosynthes_2016,Root dry weight,g,table,Table 1,0.37,0.28,32.14285714285713,12.0,12.0,SD,,0.03,0.02,,,0.03,0.02,Well-watered + Glomus versiforme inoculation (WW+M),"Well-watered, non-mycorrhizal (WW-NM)",high,"WW+M='a', WW-NM='b'. Significant AM effect on root biomass even under WW. Inoculation main effect P<0.01.","Regulation of Plant Growth, Photosynthesis, Antioxidation and Osmosis by an Arbuscular Mycorrhizal Fungus in Watermelon Seedlings under Well-Watered and Drought Conditions","Mo Y, Wang Y, Yang R, Zheng J, Liu C, Li H, Ma J, Zhang Y, Wei C, Zhang X",2016,Frontiers in Plant Science,10.3389/fpls.2016.00644,Watermelon (Citrullus lanatus var. Y34),non-legume forb,Glomus versiforme,,1/2 strength Hoagland weekly,greenhouse,1:1 autoclaved sand and peat-based compost,yes (autoclaved),,,<0.05,*,,,,not applicable (greenhouse),,,,,,,,,,,not specified,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,well-watered (75±5% FC),,,
