paper_id,outcome,outcome_unit,source_type,table_or_figure,treatment_mean,control_mean,effect_pct,treatment_n,control_n,variance_type,variance_value,variance_treatment,variance_control,se_treatment,se_control,sd_treatment,sd_control,treatment_description,control_description,confidence,notes,title,authors,year,journal,doi,mod_crop_type,mod_crop_species,mod_region,mod_climate_zone,mod_study_duration,mod_organic_certification_status,mod_experiment_type,mod_irrigation,mod_soil_type,mod_original_source,p_value,significance,mod_study_duration_years,mod_cropping_system,mod_variety,mod_year_of_harvest,mod_locations,mod_design,mod_rice_cultivars,mod_wheat_cultivars,mod_country,mod_year_of_observation,mod_data_source,mod_system_comparison,mod_metric,mod_OA_area_ha,mod_CA_area_ha,mod_total_regions,mod_OA_CA_ratio,mod_control_crop_species,mod_N_input_treatment_kg_ha,mod_N_input_control_kg_ha,mod_same_crop,mod_wheat_cultivar,mod_tillage_treatment,mod_org_product_type,mod_conv_product_type,mod_org_years_grown,mod_conv_years_grown,mod_replicates_per_year,mod_cycle,mod_organic_certification,mod_cultivar,mod_companion_crop,mod_location,mod_experimental_design,mod_plot_size_m2,mod_plant_population_maize,mod_plant_population_bean,mod_years_since_conversion,mod_site,mod_fertilization_intensity,mod_cross,mod_subpopulation,mod_cultivation_site,mod_station,mod_region_country,mod_number_of_localities,mod_fertilizer_type,mod_study_phase,mod_system_type,mod_planting_density,mod_shade_canopy_pct,mod_crop_role,mod_study_period,mod_analysis,mod_comparison_type,mod_n_organic_sites,mod_n_conv_sites,mod_note,mod_altitude_m,mod_precipitation_mm,mod_evapotranspiration_mm,mod_study_duration_years_organic,mod_study_duration_years_conv,mod_organic_period,mod_conv_period,mod_study_duration_days,mod_amendment_rate_t_ha,mod_amendment_source,mod_organic_area_share_pct,mod_yield_modifier,mod_farm_type,mod_soil_quality_SQR,mod_cropland_pct,mod_cereals_pct_cropland,mod_livestock_density_LU_ha,mod_grass_clover_pct_cropland,mod_cultivar_type,mod_plant_density,mod_elevation_m,mod_year,mod_rotation,mod_green_manure_for_organic,mod_hybrid_note,mod_green_manure_N_kg_ha,mod_experiment_name,mod_milling_fraction,mod_row_width_cm,mod_N_fertilizer_kg_ha,mod_harvest_product,mod_tillage_system,mod_tillage_depth,mod_green_manure_treatment,mod_elevation,mod_pH,mod_Corg,mod_harvest_year,mod_soil_pH,mod_organic_N_level_pct,mod_years,mod_cultivar_class,mod_rotation_established,mod_conventional_intensity,mod_conventional_N_rate_kg_ha,mod_organic_preceding_crop,mod_conventional_preceding_crop,mod_vermicompost_type,mod_application_rate_t_ha,mod_cropping_sequence,mod_effect_type,mod_NPK_dose_kg_ha,mod_organic_amendment,mod_season,mod_basal_NPK_applied,mod_region_or_country,mod_original_study,mod_oxygenation_method,mod_organic_input_count,mod_organic_inputs
ErsinPolat_2010_Yield_and_quality_criteria_in,Total yield,kg/ha,table,Table 3,83440.0,91400.0,-8.708971553610503,3.0,3.0,LSD,6524.0,,,,,,,KEL: Manure 50 t/ha + Ormin K + Blood flour + Kelpak 156 L/ha (organic),Conventional: Manure 50 t/ha + Triple super phosphate + ammonium nitrate + potassium nitrate,high,Year 2. KEL yield significantly lower than Conventional (different letters: b vs a).,Yield and quality criteria in organically and conventionally grown tomatoes in Turkey,"Ersin Polat, Halil Demir, Fedai Erler",2010,Scientia Agricola,,vegetable,tomato,"Antalya, Turkey",Mediterranean,,organic-principles,field trial,irrigated,sandy-loam,,<=0.05,b (different from conventional 'a'),2.0,,,,,,,,,2001.0,,,,,,,,,,,,,,,,,,,,,M74 F1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ErsinPolat_2010_Yield_and_quality_criteria_in,Total yield,kg/ha,table,Table 3,83320.0,91400.0,-8.840262582056893,3.0,3.0,LSD,6524.0,,,,,,,ORM: Manure 50 t/ha + Ormin K 480 kg/ha + Blood flour + Ormin K 1.0 kg/ha weekly (organic),Conventional: Manure 50 t/ha + Triple super phosphate + ammonium nitrate + potassium nitrate,high,Year 2. ORM yield significantly lower than Conventional (different letters: bc vs a).,Yield and quality criteria in organically and conventionally grown tomatoes in Turkey,"Ersin Polat, Halil Demir, Fedai Erler",2010,Scientia Agricola,,vegetable,tomato,"Antalya, Turkey",Mediterranean,,organic-principles,field trial,irrigated,sandy-loam,,<=0.05,bc (different from conventional 'a'),2.0,,,,,,,,,2001.0,,,,,,,,,,,,,,,,,,,,,M74 F1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HaitaoLiu_2016_Biodiversity_management_of_organic_farming,Winter wheat grain yield,kg/ha,figure,Figure 2a (estimated from figure),4800.0,6200.0,-22.58064516129032,3.0,3.0,,,,,,,,,"BMOF organic farming (earthworm-digested manure, no synthetic inputs), year 1 (transition)","Conventional chemical farming (225 kg N/ha, 750 kg P2O5/ha, 150 kg K2O/ha)",medium,Value estimated from Figure 2a bar chart. Transition period (year 1). Error bars visible in figure but variance type not declared. n=3 based on three 1m² quadrats.,Biodiversity management of organic farming enhances agricultural sustainability,"Haitao Liu, Jie Meng, Wenjing Bo, Da Cheng, Yong Li, Liyue Guo, Caihong Li, Yanhai Zheng, Meizhen Liu, Tangyuan Ning, Guanglei Wu, Xiaofan Yu, Sufei Feng, Tana Wuyun, Jing Li, Lijun Li, Yan Zeng, Shi V. Liu, Gaoming Jiang",2016,Scientific Reports,10.1038/srep23816,cereal,wheat (Liangxing 99),"Shandong Province, East China",temperate,,transitional,long-term trial,irrigated,previously abandoned land,,<0.05,*,1.0,,,,,,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HaitaoLiu_2016_Biodiversity_management_of_organic_farming,Winter wheat grain yield,kg/ha,figure,Figure 2a (estimated from figure),5300.0,7000.0,-24.285714285714285,3.0,3.0,,,,,,,,,"BMOF organic farming (earthworm-digested manure, no synthetic inputs), year 2 (transition)","Conventional chemical farming (225 kg N/ha, 750 kg P2O5/ha, 150 kg K2O/ha)",medium,Value estimated from Figure 2a bar chart. Transition period (year 2). Error bars visible but variance type not declared.,Biodiversity management of organic farming enhances agricultural sustainability,"Haitao Liu, Jie Meng, Wenjing Bo, Da Cheng, Yong Li, Liyue Guo, Caihong Li, Yanhai Zheng, Meizhen Liu, Tangyuan Ning, Guanglei Wu, Xiaofan Yu, Sufei Feng, Tana Wuyun, Jing Li, Lijun Li, Yan Zeng, Shi V. Liu, Gaoming Jiang",2016,Scientific Reports,10.1038/srep23816,cereal,wheat (Liangxing 99),"Shandong Province, East China",temperate,,transitional,long-term trial,irrigated,previously abandoned land,,<0.01,**,2.0,,,,,,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HaitaoLiu_2016_Biodiversity_management_of_organic_farming,Winter wheat grain yield,kg/ha,figure,Figure 2a (estimated from figure),5600.0,7200.0,-22.22222222222222,3.0,3.0,,,,,,,,,"BMOF organic farming (earthworm-digested manure, no synthetic inputs), year 3 (transition)","Conventional chemical farming (225 kg N/ha, 750 kg P2O5/ha, 150 kg K2O/ha)",medium,Value estimated from Figure 2a bar chart. Last year of transition period (year 3).,Biodiversity management of organic farming enhances agricultural sustainability,"Haitao Liu, Jie Meng, Wenjing Bo, Da Cheng, Yong Li, Liyue Guo, Caihong Li, Yanhai Zheng, Meizhen Liu, Tangyuan Ning, Guanglei Wu, Xiaofan Yu, Sufei Feng, Tana Wuyun, Jing Li, Lijun Li, Yan Zeng, Shi V. Liu, Gaoming Jiang",2016,Scientific Reports,10.1038/srep23816,cereal,wheat (Liangxing 99),"Shandong Province, East China",temperate,,transitional,long-term trial,irrigated,previously abandoned land,,<0.01,**,3.0,,,,,,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HaitaoLiu_2016_Biodiversity_management_of_organic_farming,Winter wheat grain yield,kg/ha,figure,Figure 2a (estimated from figure),7000.0,7200.0,-2.7777777777777777,3.0,3.0,,,,,,,,,"BMOF organic farming (earthworm-digested manure, no synthetic inputs), year 4 (post-transition)","Conventional chemical farming (225 kg N/ha, 750 kg P2O5/ha, 150 kg K2O/ha)",medium,"Value estimated from Figure 2a bar chart. Post-transition year 4, no significance marker visible. Bars nearly equal height.",Biodiversity management of organic farming enhances agricultural sustainability,"Haitao Liu, Jie Meng, Wenjing Bo, Da Cheng, Yong Li, Liyue Guo, Caihong Li, Yanhai Zheng, Meizhen Liu, Tangyuan Ning, Guanglei Wu, Xiaofan Yu, Sufei Feng, Tana Wuyun, Jing Li, Lijun Li, Yan Zeng, Shi V. Liu, Gaoming Jiang",2016,Scientific Reports,10.1038/srep23816,cereal,wheat (Liangxing 99),"Shandong Province, East China",temperate,,organic-principles,long-term trial,irrigated,previously abandoned land,,>0.05,ns,4.0,,,,,,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HaitaoLiu_2016_Biodiversity_management_of_organic_farming,Winter wheat grain yield,kg/ha,figure,Figure 2a (estimated from figure),7600.0,8000.0,-5.0,3.0,3.0,,,,,,,,,"BMOF organic farming (earthworm-digested manure, no synthetic inputs), year 5 (post-transition)","Conventional chemical farming (225 kg N/ha, 750 kg P2O5/ha, 150 kg K2O/ha)",medium,Value estimated from Figure 2a bar chart. Post-transition year 5.,Biodiversity management of organic farming enhances agricultural sustainability,"Haitao Liu, Jie Meng, Wenjing Bo, Da Cheng, Yong Li, Liyue Guo, Caihong Li, Yanhai Zheng, Meizhen Liu, Tangyuan Ning, Guanglei Wu, Xiaofan Yu, Sufei Feng, Tana Wuyun, Jing Li, Lijun Li, Yan Zeng, Shi V. Liu, Gaoming Jiang",2016,Scientific Reports,10.1038/srep23816,cereal,wheat (Liangxing 99),"Shandong Province, East China",temperate,,organic-principles,long-term trial,irrigated,previously abandoned land,,<0.05,*,5.0,,,,,,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HaitaoLiu_2016_Biodiversity_management_of_organic_farming,Winter wheat grain yield,kg/ha,figure,Figure 2a (estimated from figure),8100.0,7200.0,12.5,3.0,3.0,,,,,,,,,"BMOF organic farming (earthworm-digested manure, no synthetic inputs), year 6 (post-transition)","Conventional chemical farming (225 kg N/ha, 750 kg P2O5/ha, 150 kg K2O/ha)",medium,"Value estimated from Figure 2a bar chart. Post-transition year 6, BMOF surpasses CF.",Biodiversity management of organic farming enhances agricultural sustainability,"Haitao Liu, Jie Meng, Wenjing Bo, Da Cheng, Yong Li, Liyue Guo, Caihong Li, Yanhai Zheng, Meizhen Liu, Tangyuan Ning, Guanglei Wu, Xiaofan Yu, Sufei Feng, Tana Wuyun, Jing Li, Lijun Li, Yan Zeng, Shi V. Liu, Gaoming Jiang",2016,Scientific Reports,10.1038/srep23816,cereal,wheat (Liangxing 99),"Shandong Province, East China",temperate,,organic-principles,long-term trial,irrigated,previously abandoned land,,<0.01,**,6.0,,,,,,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HaitaoLiu_2016_Biodiversity_management_of_organic_farming,Winter wheat grain yield,kg/ha,figure,Figure 2a (estimated from figure),8300.0,7400.0,12.162162162162163,3.0,3.0,,,,,,,,,"BMOF organic farming (earthworm-digested manure, no synthetic inputs), year 7 (post-transition)","Conventional chemical farming (225 kg N/ha, 750 kg P2O5/ha, 150 kg K2O/ha)",medium,Value estimated from Figure 2a bar chart. Post-transition year 7. Significance marker unclear from figure.,Biodiversity management of organic farming enhances agricultural sustainability,"Haitao Liu, Jie Meng, Wenjing Bo, Da Cheng, Yong Li, Liyue Guo, Caihong Li, Yanhai Zheng, Meizhen Liu, Tangyuan Ning, Guanglei Wu, Xiaofan Yu, Sufei Feng, Tana Wuyun, Jing Li, Lijun Li, Yan Zeng, Shi V. Liu, Gaoming Jiang",2016,Scientific Reports,10.1038/srep23816,cereal,wheat (Liangxing 99),"Shandong Province, East China",temperate,,organic-principles,long-term trial,irrigated,previously abandoned land,,,,7.0,,,,,,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HaitaoLiu_2016_Biodiversity_management_of_organic_farming,Winter wheat grain yield,kg/ha,text,Figure 2a; text p.2,8634.0,7394.0,16.77035434135786,3.0,3.0,,,,,,,,,"BMOF organic farming (earthworm-digested manure, no synthetic inputs), year 8 (post-transition)","Conventional chemical farming (225 kg N/ha, 750 kg P2O5/ha, 150 kg K2O/ha)",high,"Exact values from text: BMOF 8,634 kg/ha vs CF about 7,394 kg/ha in 8th year (2014). Error bars visible in Figure 2a but variance type not declared in paper.",Biodiversity management of organic farming enhances agricultural sustainability,"Haitao Liu, Jie Meng, Wenjing Bo, Da Cheng, Yong Li, Liyue Guo, Caihong Li, Yanhai Zheng, Meizhen Liu, Tangyuan Ning, Guanglei Wu, Xiaofan Yu, Sufei Feng, Tana Wuyun, Jing Li, Lijun Li, Yan Zeng, Shi V. Liu, Gaoming Jiang",2016,Scientific Reports,10.1038/srep23816,cereal,wheat (Liangxing 99),"Shandong Province, East China",temperate,,organic-principles,long-term trial,irrigated,previously abandoned land,,<0.01,**,8.0,,,,,,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HaitaoLiu_2016_Biodiversity_management_of_organic_farming,Summer maize grain yield,kg/ha,figure,Figure 2b (estimated from figure),5500.0,7200.0,-23.61111111111111,3.0,3.0,,,,,,,,,"BMOF organic farming (earthworm-digested manure, no synthetic inputs), year 1 (transition)","Conventional chemical farming (150 kg N/ha, 600 kg P2O5/ha, 210 kg K2O/ha)",medium,"Value estimated from Figure 2b bar chart. Transition period year 1. Maize was summer crop (June-October), irrigated only in wheat season so maize was rainfed. No significance marker visible for 2007.",Biodiversity management of organic farming enhances agricultural sustainability,"Haitao Liu, Jie Meng, Wenjing Bo, Da Cheng, Yong Li, Liyue Guo, Caihong Li, Yanhai Zheng, Meizhen Liu, Tangyuan Ning, Guanglei Wu, Xiaofan Yu, Sufei Feng, Tana Wuyun, Jing Li, Lijun Li, Yan Zeng, Shi V. Liu, Gaoming Jiang",2016,Scientific Reports,10.1038/srep23816,cereal,maize (Zhengdan 958),"Shandong Province, East China",temperate,,transitional,long-term trial,rainfed,previously abandoned land,,>0.05,ns,1.0,,,,,,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HaitaoLiu_2016_Biodiversity_management_of_organic_farming,Summer maize grain yield,kg/ha,figure,Figure 2b (estimated from figure),5800.0,7500.0,-22.666666666666664,3.0,3.0,,,,,,,,,"BMOF organic farming (earthworm-digested manure, no synthetic inputs), year 2 (transition)","Conventional chemical farming (150 kg N/ha, 600 kg P2O5/ha, 210 kg K2O/ha)",medium,Value estimated from Figure 2b bar chart. Transition period year 2. No significance marker visible for 2008.,Biodiversity management of organic farming enhances agricultural sustainability,"Haitao Liu, Jie Meng, Wenjing Bo, Da Cheng, Yong Li, Liyue Guo, Caihong Li, Yanhai Zheng, Meizhen Liu, Tangyuan Ning, Guanglei Wu, Xiaofan Yu, Sufei Feng, Tana Wuyun, Jing Li, Lijun Li, Yan Zeng, Shi V. Liu, Gaoming Jiang",2016,Scientific Reports,10.1038/srep23816,cereal,maize (Zhengdan 958),"Shandong Province, East China",temperate,,transitional,long-term trial,rainfed,previously abandoned land,,>0.05,ns,2.0,,,,,,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HaitaoLiu_2016_Biodiversity_management_of_organic_farming,Summer maize grain yield,kg/ha,figure,Figure 2b (estimated from figure),6500.0,8200.0,-20.73170731707317,3.0,3.0,,,,,,,,,"BMOF organic farming (earthworm-digested manure, no synthetic inputs), year 3 (transition)","Conventional chemical farming (150 kg N/ha, 600 kg P2O5/ha, 210 kg K2O/ha)",medium,Value estimated from Figure 2b bar chart. Last year of transition period (year 3).,Biodiversity management of organic farming enhances agricultural sustainability,"Haitao Liu, Jie Meng, Wenjing Bo, Da Cheng, Yong Li, Liyue Guo, Caihong Li, Yanhai Zheng, Meizhen Liu, Tangyuan Ning, Guanglei Wu, Xiaofan Yu, Sufei Feng, Tana Wuyun, Jing Li, Lijun Li, Yan Zeng, Shi V. Liu, Gaoming Jiang",2016,Scientific Reports,10.1038/srep23816,cereal,maize (Zhengdan 958),"Shandong Province, East China",temperate,,transitional,long-term trial,rainfed,previously abandoned land,,<0.01,**,3.0,,,,,,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HaitaoLiu_2016_Biodiversity_management_of_organic_farming,Summer maize grain yield,kg/ha,figure,Figure 2b (estimated from figure),7200.0,8200.0,-12.195121951219512,3.0,3.0,,,,,,,,,"BMOF organic farming (earthworm-digested manure, no synthetic inputs), year 4 (post-transition)","Conventional chemical farming (150 kg N/ha, 600 kg P2O5/ha, 210 kg K2O/ha)",medium,Value estimated from Figure 2b bar chart. Post-transition year 4.,Biodiversity management of organic farming enhances agricultural sustainability,"Haitao Liu, Jie Meng, Wenjing Bo, Da Cheng, Yong Li, Liyue Guo, Caihong Li, Yanhai Zheng, Meizhen Liu, Tangyuan Ning, Guanglei Wu, Xiaofan Yu, Sufei Feng, Tana Wuyun, Jing Li, Lijun Li, Yan Zeng, Shi V. Liu, Gaoming Jiang",2016,Scientific Reports,10.1038/srep23816,cereal,maize (Zhengdan 958),"Shandong Province, East China",temperate,,organic-principles,long-term trial,rainfed,previously abandoned land,,<0.01,**,4.0,,,,,,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HaitaoLiu_2016_Biodiversity_management_of_organic_farming,Summer maize grain yield,kg/ha,figure,Figure 2b (estimated from figure),8500.0,8000.0,6.25,3.0,3.0,,,,,,,,,"BMOF organic farming (earthworm-digested manure, no synthetic inputs), year 5 (post-transition)","Conventional chemical farming (150 kg N/ha, 600 kg P2O5/ha, 210 kg K2O/ha)",medium,"Value estimated from Figure 2b bar chart. Post-transition year 5, BMOF slightly surpasses CF for maize.",Biodiversity management of organic farming enhances agricultural sustainability,"Haitao Liu, Jie Meng, Wenjing Bo, Da Cheng, Yong Li, Liyue Guo, Caihong Li, Yanhai Zheng, Meizhen Liu, Tangyuan Ning, Guanglei Wu, Xiaofan Yu, Sufei Feng, Tana Wuyun, Jing Li, Lijun Li, Yan Zeng, Shi V. Liu, Gaoming Jiang",2016,Scientific Reports,10.1038/srep23816,cereal,maize (Zhengdan 958),"Shandong Province, East China",temperate,,organic-principles,long-term trial,rainfed,previously abandoned land,,<0.05,*,5.0,,,,,,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HaitaoLiu_2016_Biodiversity_management_of_organic_farming,Summer maize grain yield,kg/ha,figure,Figure 2b (estimated from figure),9200.0,8500.0,8.235294117647058,3.0,3.0,,,,,,,,,"BMOF organic farming (earthworm-digested manure, no synthetic inputs), year 6 (post-transition)","Conventional chemical farming (150 kg N/ha, 600 kg P2O5/ha, 210 kg K2O/ha)",medium,Value estimated from Figure 2b bar chart. Post-transition year 6.,Biodiversity management of organic farming enhances agricultural sustainability,"Haitao Liu, Jie Meng, Wenjing Bo, Da Cheng, Yong Li, Liyue Guo, Caihong Li, Yanhai Zheng, Meizhen Liu, Tangyuan Ning, Guanglei Wu, Xiaofan Yu, Sufei Feng, Tana Wuyun, Jing Li, Lijun Li, Yan Zeng, Shi V. Liu, Gaoming Jiang",2016,Scientific Reports,10.1038/srep23816,cereal,maize (Zhengdan 958),"Shandong Province, East China",temperate,,organic-principles,long-term trial,rainfed,previously abandoned land,,<0.01,**,6.0,,,,,,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HaitaoLiu_2016_Biodiversity_management_of_organic_farming,Summer maize grain yield,kg/ha,figure,Figure 2b (estimated from figure),9500.0,9200.0,3.260869565217391,3.0,3.0,,,,,,,,,"BMOF organic farming (earthworm-digested manure, no synthetic inputs), year 7 (post-transition)","Conventional chemical farming (150 kg N/ha, 600 kg P2O5/ha, 210 kg K2O/ha)",medium,"Value estimated from Figure 2b bar chart. Post-transition year 7. Bars appear close, no significance marker visible.",Biodiversity management of organic farming enhances agricultural sustainability,"Haitao Liu, Jie Meng, Wenjing Bo, Da Cheng, Yong Li, Liyue Guo, Caihong Li, Yanhai Zheng, Meizhen Liu, Tangyuan Ning, Guanglei Wu, Xiaofan Yu, Sufei Feng, Tana Wuyun, Jing Li, Lijun Li, Yan Zeng, Shi V. Liu, Gaoming Jiang",2016,Scientific Reports,10.1038/srep23816,cereal,maize (Zhengdan 958),"Shandong Province, East China",temperate,,organic-principles,long-term trial,rainfed,previously abandoned land,,>0.05,ns,7.0,,,,,,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HaitaoLiu_2016_Biodiversity_management_of_organic_farming,Summer maize grain yield,kg/ha,text,Figure 2b; text p.2,10235.0,10715.0,-4.479701353243117,3.0,3.0,,,,,,,,,"BMOF organic farming (earthworm-digested manure, no synthetic inputs), year 8 (post-transition)","Conventional chemical farming (150 kg N/ha, 600 kg P2O5/ha, 210 kg K2O/ha)",high,"Exact values from text: BMOF 10,235 kg/ha vs CF about 10,715 kg/ha in 8th year (2014). CF slightly higher for maize in final year. Error bars visible in Figure 2b but variance type not declared. No significance marker visible for 2014 maize.",Biodiversity management of organic farming enhances agricultural sustainability,"Haitao Liu, Jie Meng, Wenjing Bo, Da Cheng, Yong Li, Liyue Guo, Caihong Li, Yanhai Zheng, Meizhen Liu, Tangyuan Ning, Guanglei Wu, Xiaofan Yu, Sufei Feng, Tana Wuyun, Jing Li, Lijun Li, Yan Zeng, Shi V. Liu, Gaoming Jiang",2016,Scientific Reports,10.1038/srep23816,cereal,maize (Zhengdan 958),"Shandong Province, East China",temperate,,organic-principles,long-term trial,rainfed,previously abandoned land,,,ns,8.0,,,,,,,,China,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IevaMežaka_2017_Response_of_biparental_spring_barley,Grain yield,t ha-1,table,Table 4,1.99,4.13,-51.81598062953995,4.0,4.0,,,,,,,,,"Organic testing environment (O1), subpopulation P/I-O1 (Primus/Idumeja cultivated at organic site O1)","Conventional testing environment (C1), subpopulation P/I-O1",high,"Means with different letters (a=C1, b=O1 in 2012) are significantly different at p<0.05. No per-group SE/SD reported. Mixed model residual SD=0.12 t/ha (Table 5). Subpopulation cultivated at organic site O1 since F4 generation, tested in both environments. n=4 replications per subpopulation per environment.",Response of bi-parental spring barley populations to cultivation in organic and conventional farming systems,"Mežaka I., Ločmele I., Ruņģis D., Legzdiņa L.",2017,Zemdirbyste-Agriculture,10.13080/z-a.2017.104.020,cereal,spring barley (Hordeum vulgare L.),Latvia,temperate,,,field trial,rainfed,Luvisol,,<0.05,a vs b,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,certified organic,,,,,,,,,,,Primus/Idumeja,P/I-O1,O1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IevaMežaka_2017_Response_of_biparental_spring_barley,Grain yield,t ha-1,table,Table 4,2.18,4.2,-48.09523809523809,4.0,4.0,,,,,,,,,"Organic testing environment (O1), subpopulation P/I-O2 (Primus/Idumeja cultivated at organic site O2)","Conventional testing environment (C1), subpopulation P/I-O2",high,2012 year. Subpopulation cultivated at organic site O2.,Response of bi-parental spring barley populations to cultivation in organic and conventional farming systems,"Mežaka I., Ločmele I., Ruņģis D., Legzdiņa L.",2017,Zemdirbyste-Agriculture,10.13080/z-a.2017.104.020,cereal,spring barley (Hordeum vulgare L.),Latvia,temperate,,,field trial,rainfed,Luvisol,,<0.05,a vs b,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,certified organic,,,,,,,,,,,Primus/Idumeja,P/I-O2,O2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IevaMežaka_2017_Response_of_biparental_spring_barley,Grain yield,t ha-1,table,Table 4,2.21,3.75,-41.06666666666667,4.0,4.0,,,,,,,,,"Organic testing environment (O1), subpopulation P/I-C1 (Primus/Idumeja cultivated at conventional site C1)","Conventional testing environment (C1), subpopulation P/I-C1",high,2012 year. Subpopulation cultivated at conventional site C1.,Response of bi-parental spring barley populations to cultivation in organic and conventional farming systems,"Mežaka I., Ločmele I., Ruņģis D., Legzdiņa L.",2017,Zemdirbyste-Agriculture,10.13080/z-a.2017.104.020,cereal,spring barley (Hordeum vulgare L.),Latvia,temperate,,,field trial,rainfed,Luvisol,,<0.05,a vs b,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,certified organic,,,,,,,,,,,Primus/Idumeja,P/I-C1,C1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
